"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
134.985269;134.985269;5-Methyl-3(2H)-furanone;[M+K-H2];C5H6O2;-1.15461e-4;-0.855358;134.985384;1 out of 5
134.985269;134.985269;2-Furanmethanol;[M+K-H2];C5H6O2;-1.15464e-4;-0.855380;134.985384;1 out of 5
134.985269;134.985269;5-Methyl-2(3H)-furanone;[M+K-H2];C5H6O2;-1.15464e-4;-0.855380;134.985384;1 out of 5
134.985269;134.985269;5-Hydroxy-4-pentenoic acid d-lactone;[M+K-H2];C5H6O2;-1.15464e-4;-0.855380;134.985384;1 out of 5
136.917686;136.917686;Sodium metaphosphate;[M+Cl];NaO3P;1.00416e-5;0.073340;136.917676;1 out of 5
140.011839;140.011839;"Furo[3,2-b]pyridine";[M+Na-H2];C7H5NO;5.82127e-5;0.415770;140.011781;1 out of 5
140.011839;140.011839;"1,2-Diacylglycerol-LD-PI-pool";[M+Na-H2];C7H5NO;5.82107e-5;0.415756;140.011781;1 out of 5
140.011839;140.011839;"1,2-Benzisoxazole";[M+Na-H2];C7H5NO;5.82107e-5;0.415756;140.011781;1 out of 5
140.011839;140.011839;Benzoxazole;[M+Na-H2];C7H5NO;5.82107e-5;0.415756;140.011781;1 out of 5
140.011839;140.011839;O-Phosphoethanolamine;[M-H];C2H8NO4P;2.17367e-5;0.155249;140.011817;2 out of 5
140.011839;140.011839;Aminoethanol phosphate;[M-H];C2H8NO4P;2.12577e-5;0.151828;140.011818;2 out of 5
140.011839;140.011839;"Propanamide, 2-hydroxy-2-methyl-";[M+K-H2];C4H9NO2;-9.45363e-5;-0.675202;140.011934;1 out of 5
140.011839;140.011839;1-Amino-4-hydroxybutan-2-one;[M+K-H2];C4H9NO2;-9.45363e-5;-0.675202;140.011934;1 out of 5
140.011839;140.011839;Isobutyl nitrite;[M+K-H2];C4H9NO2;-9.45363e-5;-0.675202;140.011934;1 out of 5
140.011839;140.011839;N-Methyl-DL-alanine;[M+K-H2];C4H9NO2;-9.45363e-5;-0.675202;140.011934;1 out of 5
140.011839;140.011839;Dimethylglycine;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;gamma-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;L-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;D-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;2-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;(S)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;(R)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;3-Aminoisobutanoic acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;Butyl nitrite;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;3-Aminobutanoic acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;O-Acetylethanolamine;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;N-Ethylglycine;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
