"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
828.574446;828.574446;"PS(21:0/18:3(9Z,12Z,15Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(22:1(11Z)/17:2(9Z,12Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(22:2(13Z,16Z)/17:1(9Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
829.514843;829.514843;Unknown Name;[M+K];C46H79O8P;4.29396e-4;0.517647;829.514413;48 out of 4
829.514843;829.514843;"PA(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M+K];C46H79O8P;4.29396e-4;0.517647;829.514413;3 out of 4
829.514843;829.514843;"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)";[M+K];C46H79O8P;4.29396e-4;0.517647;829.514413;3 out of 4
829.535603;829.535603;"PG(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M+Na];C46H79O9P;2.12256e-4;0.255874;829.535391;1 out of 4
829.535603;829.535603;"PG(15:0/22:1(11Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(15:1(9Z)/22:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(16:1(9Z)/21:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(17:0/20:1(11Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(17:1(9Z)/20:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(18:0/19:1(9Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(18:1(9Z)/19:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(19:0/18:1(9Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(19:1(9Z)/18:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(20:0/17:1(9Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(20:1(11Z)/17:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(21:0/16:1(9Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(22:0/15:1(9Z))";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.535603;829.535603;"PG(22:1(11Z)/15:0)";[M+K];C43H83O10P;6.05085e-5;0.072943;829.535542;1 out of 4
829.550136;829.550136;"PA(13:0/20:1(11Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(14:0/19:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(14:1(9Z)/19:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(15:0/18:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(15:1(9Z)/18:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(16:1(9Z)/17:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(17:0/16:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(17:1(9Z)/16:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(18:0/15:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(18:1(9Z)/15:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(19:0/14:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(19:1(9Z)/14:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(20:1(11Z)/13:0)";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
829.550136;829.550136;"PA(16:0/17:1(9Z))";[M+NORHARMANE+H];C36H69O8P;2.05151e-4;0.247304;829.549931;2 out of 4
831.551191;831.551191;"PG(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M+Na];C46H81O9P;1.50628e-4;0.181141;831.551041;3 out of 4
831.551191;831.551191;"PG(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))";[M+Na];C46H81O9P;1.50628e-4;0.181141;831.551041;3 out of 4
831.551191;831.551191;"PG(15:0/22:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(16:0/21:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(18:0/19:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(20:0/17:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(21:0/16:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(22:0/15:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.551191;831.551191;"PG(19:0/18:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
